3.0221229003435315e-6	3.0925880324233268e-6	3.1646978506130096e-6	3.2384908223383346e-6	3.3140063184992995e-6	3.391284634867322e-6	3.4703670139974282e-6	3.5512956676683952e-6	3.6341137998638743e-6	3.718865630308085e-6	3.8055964185697554e-6	3.894352488748657e-6	3.985181254759157e-6	4.078131246225908e-6	4.173252135006888e-6	4.270594762359626e-6	4.370211166766786e-6	4.472154612437786e-6	4.576479618503428e-6	4.683241988921136e-6	4.792498843108784e-6	4.9043086473256904e-6	5.018731246819624e-6	5.1358278987595e-6	5.255661305973684e-6	5.3782956515147e-6	5.503796634071279e-6	5.632231504249712e-6	5.763669101746753e-6	5.898179893437073e-6	6.035836012399054e-6	6.176711297902921e-6	6.320881336386478e-6	6.468423503443887e-6	6.619417006854184e-6	6.773942930676369e-6	6.932084280439264e-6	7.093926029454636e-6	7.2595551662835325e-6	7.429060743385682e-6	7.602533926983819e-6	7.780068048174627e-6	7.961758655319975e-6	8.147703567752037e-6	8.338002930827742e-6	8.532759272368557e-6	8.732077560522982e-6	8.936065263089873e-6	9.144832408342189e-6	9.35849164739182e-6	9.577158318137437e-6	9.800950510838304e-6	0.000010029989135358772	0.000010264397990129094	0.000010504303832869813	0.000010749836453128568	0.000011001128746679205	0.000011258316791835218	0.000011521539927730553	0.00001179094083462331	0.000012066665616278518	0.00001234886388448888	0.00001263768884579389	0.000012933297390459646	0.000013235850183783488	0.000013545511759790356	0.000013862450617388803	0.000014186839319058191	0.000014518854592139583	0.000014858677432806183	0.000015206493212791199	0.000015562491788954023	0.000015926867615767516	0.00001629981986081315	0.000016681552523372315	0.000017072274556206504	0.000017472199990621084	0.00001788154806491113	0.000018300543356291253	0.000018729415916414688	0.000019168401410590758	0.00001961774126081331	0.00002007768279271704	0.000020548479386582507	0.000021030390632515437	0.00002152368248992943	0.000022028627451466777	0.000022545504711496445	0.00002307460033933384	0.00002361620745733138	0.00002417062642399516	0.000024738165022288534	0.00002531913865328939	0.000025913870535373958	0.000026522691909106532	0.000027145942248021617	0.000027783969475491925	0.000028437130187882575	0.000029105789884200267	0.000029790323202453652	0.000030491114162950618	0.00003120855641876494	0.00003194305351361675	0.0000326950191474178	0.00003346487744974592	0.00003425306326152035	0.000035060022425162516	0.00003588621208353861	0.00003673210098799036	0.00003759816981577623	0.00003848491149725441	0.00003939283155315664	0.000040322448442314185	0.00004127429392021323	0.00004224891340877238	0.0000432468663777526	0.00004426872673822603	0.0000453150832485507	0.000046386539933314536	0.000047483716515734886	0.00004860724886401944	0.00004975778945221828	0.00005093600783611794	0.0000521425911447554	0.000053378244588153926	0.0000546436919819126	0.00005593967628930517	0.00005726696018158037	0.00005862632661718085	0.00006001857944063821	0.00006144454400192985	0.00006290506779712524	0.00006440102113118706	0.00006593329780383116	0.00006750281581939798	0.00006911051812172691	0.00007075737335507959	0.00007244437665220373	0.00007417255045068855	0.00007594294533881183	0.00007775664093214584	0.00007961474678224821	0.00008151840331883257	0.00008346878282688237	0.00008546709046024864	0.00008751456529334828	0.00008961248141266762	0.00009176214904985913	0.00009396491575831641	0.00009622216763521001	0.00009853533059107657	0.00010090587166915596	0.00010333530041679978	0.00010582517031139193	0.0001083770802433634	0.00011099267605901497	0.00011367365216602093	0.00011642175320464253	0.00011923877578784782	0.00012212657031372261	0.00012508704285373853	0.0001281221571206593	0.00013123393652007695	0.00013442446628980818	0.00013769589573162016	0.00014105044054002776	0.0001444903852331787	0.00014801808569115182	0.00015163597180730084	0.0001553465502586366	0.00015915240740158864	0.0001630562122998981	0.00016706071989179203	0.00017116877430405772	0.00017538331232110115	0.00017970736701760119	0.00018414407156390909	0.00018869666321395088	0.00019336848748601084	0.00019816300254747295	0.0002030837838153127	0.00020813452878493626	0.0002133190621008036	0.0002186413408831859	0.00022410546032639963	0.00022971565958490367	0.00023547632796480617	0.00024139201143954874	0.00024746741950987835	0.00025370743242964324	0.00026011710882051806	0.00026670169370043807	0.0002734666269523521	0.00028041755226187185	0.00028756032655453923	0.00029490102996575744	0.00030244597637895965	0.00031020172457031235	0.00031817509000125436	0.00032637315730339885	0.00033480329350387875	0.00034347316204304045	0.00035239073764062486	0.0003615643220711455	0.00037100256091419356	0.0003807144613508945	0.0003907094110837351	0.00040099719846357684	0.0004115880339148923	0.00042249257275817656	0.0004337219395372249	0.00044528775396853034	0.000457202158640638	0.0004694778486029093	0.0004821281029960244	0.0004951668188907055	0.0005086085475168921	0.0005224685330829283	0.0005367627544036413	0.0005515079695775375	0.0005667217639771535	0.0005824226018429995	0.0005986298818010616	0.0006153639966566237	0.0006326463978539717	0.0006504996650325487	0.0006689475811562045	0.0006880152137437431	0.0007077290027870421	0.0007281168560081933	0.0007492082521807452	0.0007710343533230776	0.0007936281266658682	0.0008170244774018861	0.0008412603933469972	0.0008663751027783936	0.0008924102468721469	0.0009194100683403853	0.0009474216180719668	0.0009764949818138522	0.0010066835291980504	0.0010380441877271243	0.0010706377446862004	0.0011045291803598895	0.0011397880364076478	0.001176488823803053	0.0012147114753846703	0.0012545418488159811	0.0012960722866289665	0.001339402241055557	0.0013846389725626952	0.0014318983324371549	0.0014813056414599037	0.0015329966787220608	0.0015871187970329943	0.0016438321842404148	0.001703311293226959	0.0017657464674993627	0.0018313457943092816	0.0019003372233477218	0.0019729709965019063	0.002049522443291174	0.002130295207840229	0.002215624987161117	0.002305883877825246	0.0024014854497595712	0.0025028906931435693	0.0026106150188646158	0.0027252365369130494	0.0028474058934257287	0.0029778580198384207	0.003117426242280066	0.0032670593235313355	0.003427842174165415	0.0036010211888203784	0.00378803545919275	0.0039905555179797075	0.004210531822459027	0.004450255959075812	0.004712438641090753	0.005000310132428129	0.005317750999104655	0.005669464439821042	0.006061206484987035	0.006500098079048742	0.0069950551684260995	0.00755739235384223	0.008201687716250624	0.008947050892627921	0.009819032250156914	0.010852586091568464	0.012096835594835112	0.013623061720297069	0.015538784440682936	0.0180141458501834	0.02133527058701106	0.026023397173253537	0.03313881208242876	0.045220663822502574	0.07024570463440559	0.15295653902297932	1.0161357323379372	0.11999013695401366	0.06445049075595291	0.044378901044984494	0.034025093955034856	0.02770854520278595	0.023454131126533304	0.02039445668551238	0.018088776200169396	0.016289396084796893	0.014846407817474733	0.013663767851116263	0.012677098356739145	0.011841630668113654	0.011125267501687451	0.01050439605220295	0.009961258315166928	0.009482242371379915	0.009056739092008556	0.00867635739030201	0.00833437335240878	0.008025335775138892	0.00774477864198977	0.007489008176949104	0.007254942843344654	0.007039991541082917	0.0068419597701048634	0.006658976544874593	0.006489436896513573	0.006331956217114206	0.006185333695177122	0.006048522798052277	0.0059206072661926595	0.005800781454711929	0.00568833413067894	0.0055826350376019926	0.00548312369100658	0.005389299984510673	0.005300716274041083	0.005216970675780033	0.0051377013661390355	0.005062581713232425	0.004991316101702431	0.004923636338370981	0.004859298546591163	0.004798080473501591	0.004739779147531107	0.00468420883413575	0.0046311992463957405	0.004580593974162477	0.004532249101239716	0.0044860319848577844	0.004441820175649554	0.004399500459618337	0.004358968006323009	0.004320125609795145	0.004282883010624462	0.004247156289268492	0.004212867322010674	0.0041799432921514525	0.004148316250003481	0.004117922716103416	0.004088703322772286	0.004060602489773219	0.004033568130345851	0.004007551384353562	0.00398250637567475	0.003958389991311132	0.003935161679982922	0.003912783268238802	0.0038912187923336185	0.003870434344323304	0.0038503979309985133	0.003831079344429331	0.0038124500430259355	0.00379448304213678	0.003777152813308732	0.0037604351914244712	0.003744307289012888	0.0037287474170994432	0.003713735012026813	0.0036992505677322313	0.0036852755730182583	0.0036717924533981377	0.0036587845171370133	0.003646235905145808	0.0036341315444166087	0.0036224571047170674	0.0036111989582869775	0.003600344142303463	0.0035898803239019957	0.0035797957675591657	0.0035700793046602557	0.0035607203050898586	0.00355170865069768	0.003543034710504277	0.0035346893175227903	0.0035266637470831586	0.0035189496965546355	0.0035115392663710257	0.0035044249422708437	0.003497599578671717	0.003491056383104807	0.00348478890164105	0.0034787910052463114	0.0034730568770077134	0.003467581000177775	0.0034623581469873125	0.0034573833681819308	0.003452651983240363	0.0034481595712363535	0.0034439019623086747	0.0034398752297067764	0.0034360756823820656	0.003432499858097317	0.0034291445170288766	0.0034260066358384584	0.003423083402193259	0.0034203722097149425	0.003417870653339751	0.0034155765250736313	0.0034134878101277307	0.003411602683421095	0.003409919506438742	0.0034084368244345726	0.003407153363969821	0.0034060680307789466	0.0034051799079559794	0.0034044882544554543	0.003403992503903161	0.003403692263712946	0.0034035873145068594	0.0034036776098369317	0.003403963276207924	0.003404444613401314	0.003405122095101863	0.003405996369829091	0.003407068262177025	0.0034083387743665894	0.003409809088116165	0.0034114805668368563	0.0034133547581602073	0.003415433396807246	0.003417718407809012	0.0034202119100899676	0.0034229162204270865	0.0034258338577988186	0.003428967548139657	0.003432320229517638	0.003435895057753761	0.0034396954125042694	0.00344372490382848	0.003447987379267151	0.00345248693145845	0.003457227906321099	0.0034622149118368264	0.0034674528274670907	0.0034729468142420837	0.0034787023255632766	0.003484725118764427	0.003491021267479753	0.003497597174872304	0.0035044595877801	0.0035116156118426777	0.0035190727276761553	0.003526838808170939	0.0035349221369928015	0.003543331428375213	0.0035520758482988028	0.00356116503716246	0.0035706091340602045	0.0035804188027884877	0.0035906052597201826	0.003601180303694431	0.0036121563480856515	0.003623546455230729	0.0036353643734108633	0.0036476245766038193	0.003660342307243806	0.003673533622250121	0.0036872154426121906	0.0037014056068484596	0.003716122928689542	0.003731387259373268	0.0037472195549806014	0.0037636419492881605	0.0037806778326652103	0.00379835193760197	0.003816690431522361	0.0038357210176092264	0.003855473044454713	0.0038759776254443665	0.0038972677688923476	0.00391937852006879	0.003942347116401179	0.003966213157292295	0.00399101879018098	0.004016808914682361	0.004043631406885709	0.004071537366166064	0.004100581387185969	0.004130821860134007	0.004162321302675636	0.00419514672758964	0.004229370050643437	0.004265068543936754	0.00430232534073528	0.004341229998744916	0.0043818791298713185	0.004424377105800464	0.004468836850265605	0.004515380730682659	0.004564141564002552	0.004615263754220424	0.004668904582093377	0.004725235671369031	0.004784444660365883	0.0048467371132614595	0.004912338712174754	0.004981497779380892	0.005054488189159231	0.005131612741357257	0.005213207084407902	0.005299644295124917	0.005391340247248314	0.005488759931916516	0.005592424932998045	0.0057029223112134726	0.005820915216859978	0.0059471556367082425	0.006082499793164766	0.006227926862701488	0.006384561879405623	0.006553703957628429	0.006736861333009176	0.006935795224387733	0.007152575220705452	0.007389649887778566	0.007649937708612797	0.007936945533513196	0.008254924764450416	0.008609080084648257	0.009005852582945385	0.009453310161794374	0.009961695854790122	0.010544213955836962	0.011218183668628885	0.012006777670640154	0.01294172351338329	0.014067653222092183	0.015449407118555383	0.017184931591606716	0.019429500655969413	0.022444848335565596	0.026709284790126835	0.03320013906213323	0.04427417987343545	0.06742840425034442	0.14611771143918753	0.7231311881005561	0.10142020703351179	0.053781213185098396	0.03623108398977197	0.027108053764066085	0.02151794718231869	0.017741761946402944	0.015020047602147724	0.012965361199385482	0.011359336272790803	0.01006952403406058	0.009010919985731442	0.008126464856718195	0.0073764316574756374	0.006732307832121661	0.006173097743786128	0.005682997463269386	0.005249882253639594	0.0048642935852082686	0.004518743232082185	0.004207224379669843	0.003924861274490569	0.003667653657893399	0.003432287335380452	0.0032159917157065	0.0030164312449476437	0.0028316216563590165	0.0026598646283211825	0.0024996962600382575	0.0023498460306123916	0.0022092037876332926	0.002076792936755537	0.001951748452970714	0.0018332986601955136	0.0017207499640637172	0.0016134738978151356	0.0015108959696935795	0.0014124858938578126	0.0013177488533514428	0.0012262174883504505	0.0011374443287834194	0.0010509943987846442	0.0009664377108303617	0.0008833413374238826	0.0008012606929792129	0.0007197295698132937	0.0006382483365041	0.0005562695029636569	0.0004731795502941159	0.0003882754595870021	0.00030073366116399223	0.00020956801066036567	0.00011357161490161086	0.000011234405024716166	0.00009937658516147354	0.00022079589634691672	0.0003564345525908632	0.0005110180241122247	0.0006913128682593294	0.0009073918949169266	0.0011749696183240114	0.001520038316009552	0.0019889688099728486	0.0026734294387655176	0.0037836947695032014	0.005932434740566598	0.011981008616816502	0.15232034228765062	0.01564547526435524	0.0077330867815751875	0.00524514024790094	0.004020444498210722	0.003287582046528394	0.002797204817961525	0.0024442853906524974	0.002176894053520367	0.001966403645318628	0.0017957333352473911	0.0016540575954423916	0.0015341805886852724	0.0014311307734114222	0.0013413616832968368	0.001262274299139075	0.0011919195243520868	0.0011288062115295259	0.001071773487908896	0.0010199035792339717	0.000972460894539921	0.0009288485813907377	0.0008885769706629722	0.0008512402787040053	0.0008164991499143131	0.0007840673989728757	0.00075370181849381	0.0007251942550549218	0.0006983653849754213	0.0006730597785448213	0.0006491419513929337	0.0006264931796558295	0.0006050089115699892	0.0005845966487973248	0.000565174200661338	0.0005466682366506758	0.0005290130791654793	0.0005121496910496115	0.0004960248220365044	0.00048059028560491307	0.00046580234344819433	0.00045162117921300205	0.00043801044665998435	0.00042493688016265825	0.0004123699576582302	0.0004002816079215766	0.0003886459554468555	0.0003774390973635231	0.0003666389077415771	0.00035622486539817167	0.0003461779019388623	0.0003364802672780564	0.000327115410306161	0.00031806787272197417	0.0003093231943414948	0.00030086782843894095	0.0002926890658813597	0.00028477496699109745	0.00027711430021669527	0.0002696964868167113	0.00026251155086634526	0.00025555007398661203	0.0002488031542727219	0.0002422623689641938	0.0002359197404559069	0.00022976770529819197	0.00022379908587623042	0.00021800706449566143	0.00021238515963301435	0.00020692720413722444	0.00020162732519263076	0.00019647992587486593	0.00019147966814954428	0.0001866214571798536	0.000181900426823329	0.00017731192621071024	0.00017285150731081902	0.00016851491339517049	0.00016429806832472625	0.00016019706658889417	0.00015620816403366962	0.0001523277692219698	0.00014855243537456944	0.00014487885284495975	0.00014130384208568836	0.000137824347067722	0.00013443742911775297	0.00013114026114156987	0.00012793012220430554	0.00012480439244099095	0.00012176054827297333	0.0001187961579077891	0.00011590887710180936	0.00011309644516629566	0.00011035668119862817	0.00010768748052064153	0.00010508681130512779	0.0001025527113672446	0.00010008328508547569	0.0000976767003798098	0.00009533118555086138	0.0000930450252729178	0.00009081655210710165	0.00008864409788573562	0.0000865288950045441	0.00008446205731217784	0.00008244885505243934	0.00008048591480271687	0.00007857182969834699	0.00007670527090948542	0.00007488495685652477	0.00007310964717685801	0.00007137814009863986	0.0000696892706498901	0.00006804190916646215	0.00006643495994683396	0.0000648673600001285	0.00006333807786474649	0.00006184611248627396	0.000060390492148005	0.00005897027344955392	0.00005758454033013276	0.00005623240313368286	0.000054912997713418276	0.00005362548457363178	0.00005236904804677306	0.00005114289550399151	0.000049946256597455394	0.00004877838253286572	0.00004763854537070794	0.00004652603735482615	0.000045440170267052104	0.000044380274806622443	0.000043345699993267715	0.000042335812592856556	0.00004134999656454313	0.000040387652528504305	0.000039448197253271604	0.00003853106316183016	0.000037635697855639135	0.000036761563655801445	0.00003590813716061775	0.000035074908818849214	0.000034261382517983484	0.000033467075186913624	0.00003269151641237506	0.000031934248068615	0.00003119482395970978	0.000030472809474051203	0.00002976778125045927	0.00002907932685549981	0.00002840704447153668	0.000027750542595083153	0.000027109439745073465	0.00002648336418063496	0.00002587195362804132	0.000025274855016415605	0.00002469172422194149	0.000024122225820182256	0.000023566032846252693	0.000023022826562522563	0.000022492296233581	0.00002197413890820422	0.00002146805920805629	0.0000209737691228723	0.000020490987811921892	0.00002001944141149575	0.00001955886284820777	0.000019108991657923868	0.00001866957381010354	0.00001824036153736316	0.000017821113170096166	0.000017411592975967245	0.00001701157100410169	0.000016620822933841514	0.00001623912992787115	0.000015866278489612756	0.00001550206032471082	0.000015146272206491433	0.000014798715845249308	0.00001445919776127385	0.00001412752916143048	0.000013803525819233888	0.000013487007958302354	0.000013177800139026854	0.00001287573114842708	0.00001258063389305195	0.000012292345294811934	0.000012010706189718766	0.00001173556122935476	0.000011466758785059751	0.000011204150854716085	0.000010947592972049079	0.000010696944118395814	0.000010452066636832968	0.000010212826148606226	9.979091471811532e-6	9.750734542216121e-6	9.527630336210068e-6	9.309656795776042e-6	9.096694755447953e-6	8.88862787119656e-6	8.6853425511738e-6	8.486727888264028e-6	8.292675594411469e-6	8.103079936632907e-6	7.917837674717777e-6	7.736848000512087e-6	7.560012478788995e-6	7.387234989628943e-6	7.218421672289471e-6	7.05348087049956e-6	6.892323079163031e-6	6.734860892410507e-6	6.581008952985109e-6	6.430683902888827e-6	6.28380433530649e-6	6.140290747718226e-6	6.000065496211219e-6	5.8630527509247225e-6	5.729178452626192e-6	5.598370270373379e-6	5.470557560214011e-6	5.345671324945794e-6	5.2236441748614086e-6	5.104410289458302e-6	4.987905380123165e-6	4.874066653720074e-6	4.762832777080635e-6	4.654143842381423e-6	4.547941333362614e-6	4.4441680923741866e-6	4.342768288242299e-6	4.243687384918246e-6	4.146872110888731e-6	4.052270429335425e-6	3.959831509030306e-6	3.869505695926051e-6	3.7812444854511046e-6	3.6950004954651714e-6	3.6107274398756806e-6	3.528380102894549e-6	3.4479143139148847e-6	3.3692869229972846e-6	3.2924557769356177e-6	3.217379695924026e-6	3.144018450752254e-6	3.0723327405809557e-6	3.0022841712238525e-6	2.933835233973048e-6	2.8669492849100192e-6	2.801590524729575e-6	2.737723979032167e-6	2.6753154790978763e-6	2.614331643108727e-6	2.554739857820191e-6	2.4965082606829818e-6	2.4396057223662445e-6	2.3840018297091022e-6	2.329666869079577e-6	2.2765718101217046e-6	2.2246882898844814e-6	2.173988597338233e-6	2.1244456582481237e-6	2.0760330204000245e-6	2.0287248391904005e-6	1.9824958635423035e-6	1.93732142215822e-6	1.8931774100993294e-6	1.8500402756732815e-6	1.8078870076421817e-6	1.7666951227137962e-6	1.7264426533453876e-6	1.687108135816834e-6	1.648670598596273e-6	1.6111095509753382e-6	1.5744049719583723e-6	1.5385372994315735e-6	1.5034874195676701e-6	1.4692366564968272e-6	1.4357667621929245e-6	1.4030599066258858e-6	1.3710986681161571e-6	1.3398660239382725e-6	1.3093453411172274e-6	1.2795203674743027e-6	1.250375222842465e-6	1.221894390510275e-6	1.1940627088660816e-6	1.1668653632189858e-6	1.140287877828911e-6	1.1143161081075116e-6	1.0889362330083211e-6	1.0641347475954892e-6	1.039898455769133e-6	1.0162144631818783e-6	9.930701703028036e-7	9.704532656511954e-7	9.483517191749488e-7	9.267537758060037e-7	9.056479491289789e-7	8.850230152416597e-7	8.648680067054263e-7	8.451722066883505e-7	8.259251432007563e-7	8.071165834866436e-7	7.887365285412838e-7	7.707752077494065e-7	7.53223073653131e-7	7.360707968399191e-7	7.193092609441542e-7	7.029295577656415e-7	6.869229825073157e-7	6.712810291105781e-7	6.559953857085483e-7	6.410579301772578e-7	6.264607257996854e-7	6.121960170104025e-7	5.982562252563006e-7	5.846339449449563e-7	5.713219394912653e-7	5.583131374412724e-7	5.456006287046057e-7	5.331776608569126e-7	5.210376355390069e-7	5.091741049280273e-7	4.975807683023378e-7	4.862514686724638e-7	4.751801894984246e-7	4.6436105147872503e-7	4.537883094085819e-7	4.434563491297627e-7	4.333596845140046e-7	4.2349295455829446e-7	4.138509205143447e-7	4.044284630971036e-7	3.952205797606322e-7	3.862223820221992e-7	3.774290928677623e-7	3.688360441996436e-7	3.6043867434684075e-7	3.522325256453166e-7	3.442132420540719e-7	3.363765668304168e-7	3.2871834027973793e-7	3.212344975241991e-7	3.1392106634463944e-7	3.067741650640507e-7	2.997900004853113e-7	2.9296486586398474e-7	2.8629513894173664e-7	2.7977728001874676e-7	2.7340783006227844e-7	2.6718340887456307e-7	2.611007132890403e-7	2.55156515414562e-7	2.493476609177984e-7	2.436710673459063e-7	2.3812372248566934e-7	2.3270268276143733e-7	2.2740507167002475e-7	2.2222807825043293e-7	2.171689555880558e-7	2.122250193572997e-7	2.0739364639032556e-7	2.0267227328637637e-7	1.9805839504486158e-7	1.9354956373376861e-7	1.891433871907514e-7	1.8483752775615315e-7	1.8062970101783594e-7	1.765176746077061e-7	1.7249926701123158e-7	1.6857234640893572e-7
