0.01000000000000001	9.230412822256099e-6
0.010092528860766855	9.232218210685194e-6
0.01018591388054118	9.249791593107014e-6
0.010280162981264745	9.29007421885421e-6
0.010375284158180138	9.357252807378242e-6
0.010471285480509006	9.45572708341717e-6
0.010568175092136596	9.590117838501907e-6
0.01066596121230259	9.869499958539307e-6
0.010764652136298361	0.00001029017441355147
0.010864256236170667	0.00001071741883388997
0.010964781961431863	0.000011120741663096448
0.011066237839776675	0.000011467937928866803
0.011168632477805623	0.000011725022230237078
0.011271974561755117	0.000011732797646069572
0.011376272858234322	0.000011207091126871485
0.01148153621496884	0.00001056411320992493
0.011587773561551273	9.847510985637766e-6
0.011694993910198724	9.103488600485511e-6
0.01180320635651731	8.380908582354172e-6
0.011912420080273762	7.731396635387223e-6
0.012022644346174144	7.712820445934766e-6
0.012133888504649786	7.816914271935526e-6
0.012246161992650502	8.015187382220294e-6
0.01235947433444512	8.28150077230652e-6
0.012473835142429446	8.588159378674285e-6
0.012589254117941687	8.90585007530358e-6
0.012705741052085433	9.044659851523538e-6
0.012823305826560232	9.094829672000843e-6
0.01294195841449987	9.112038032631976e-6
0.013061708881318424	9.096994760587717e-6
0.013182567385564082	9.050481282301842e-6
0.01330454417978092	8.973353811288481e-6
0.013427649611378649	8.882380679975402e-6
0.01355189412351037	8.777243948996094e-6
0.013677288255958502	8.637766726174108e-6
0.013803842646028859	8.459655879885501e-6
0.013931568029453043	8.238409480639668e-6
0.01406047524129915	7.969308991420928e-6
0.014190575216890933	7.608644739316025e-6
0.014321878992735446	7.073798334352782e-6
0.014454397707459286	6.502636121581055e-6
0.014588142602753497	5.916353595952289e-6
0.014723125024327202	5.3373696768007e-6
0.014859356422870082	4.78937515426713e-6
0.014996848355023748	4.2973828054299394e-6
0.015135612484362095	4.11585592132301e-6
0.015275660582380739	4.016283661194375e-6
0.015417004529495607	3.98759971789528e-6
0.015559656316050758	4.019879156864826e-6
0.01570362804333554	4.102570394201364e-6
0.015848931924611148	4.224469711142978e-6
0.015995580286146702	4.357983132470159e-6
0.016143585568264878	4.502680472517469e-6
0.016292960326397238	4.654161605951813e-6
0.01644371723214933	4.802015974653203e-6
0.016595869074375623	4.935241142956804e-6
0.01674942876026439	5.042219396967237e-6
0.016904409316432657	5.045811529787142e-6
0.017060823890031253	4.938553082008322e-6
0.017218685749860088	4.7940198789650345e-6
0.017378008287493772	4.6203548727883976e-6
0.01753880501841763	4.426195077628327e-6
0.01770108958317423	4.220691501527779e-6
0.017864875748520526	4.031735444648551e-6
0.018030177408595707	3.905941497297379e-6
0.018197008586099853	3.786841081418908e-6
0.018365383433483484	3.6732353745335804e-6
0.018535316234148135	3.5638509012473408e-6
0.018706821403658026	3.457336491802184e-6
0.018879913490962956	3.3522601333965336e-6
0.019054607179632494	3.222600182168232e-6
0.019230917289101597	3.094291224313257e-6
0.019408858775927792	2.9699763899391064e-6
0.01958844673505991	2.8522480704296398e-6
0.01976969640111862	2.7438406155632413e-6
0.01995262314968881	2.6476359101907127e-6
0.020137242498623895	2.5897121554674225e-6
0.02032357010936223	2.55543605632677e-6
0.020511621788255666	2.5350819479284776e-6
0.020701413487910436	2.526789744571152e-6
0.02089296130854041	2.5285806098974764e-6
0.02108628149933291	2.5383520701508275e-6
0.021281390459827135	2.5595689351342654e-6
0.021478304741305354	2.5893881091664383e-6
0.02167704104819696	2.6176509456427957e-6
0.02187761623949554	2.6397342646779593e-6
0.022080047330189013	2.6507547005440286e-6
0.022284351492703053	2.64555834187161e-6
0.022490546058357826	2.598364522349473e-6
0.022698648518838235	2.4627899819753427e-6
0.022908676527677748	2.307997638846179e-6
0.023120647901755963	2.1417491266636853e-6
0.023334580622810044	1.9722642325138665e-6
0.023550492838960112	1.8082394428167967e-6
0.023768402866248782	1.6588671514898462e-6
0.02398832919019492	1.626756153483851e-6
0.0242102904673618	1.617768484504317e-6
0.02443430552693974	1.626256902287571e-6
0.024660393372343412	1.6469818262677566e-6
0.02488857318282393	1.6743889053877917e-6
0.025118864315095822	1.7025961661714215e-6
0.025351286304979098	1.6840939170505248e-6
0.02558585886905648	1.6442382512311068e-6
0.025822601906345985	1.5995298698845926e-6
0.026061535499988978	1.5523057335193147e-6
0.026302679918953843	1.5050404203094612e-6
0.026546055619755416	1.4603517315080615e-6
0.026791683248190343	1.4392504086436148e-6
0.027039583641088463	1.4431330405627922e-6
